city,Date,target,p5,p20,p40,p50,p60,p80,p95,mape,mase,rmsle,smape,Location,Item
Los Angeles-America,2021-12-05,17.785714285714285,14.917764781645024,16.920769913741992,18.50457876130901,18.983345973463514,19.77448207416009,21.2992290176159,22.98078697098004,12.051978753341352,1.1444889110340615,0.15766818760658935,12.785659551519554,America,Los Angeles
Los Angeles-America,2021-12-12,18.014285714285712,15.02164246132682,16.456696605427368,17.679118907556507,18.22818572539621,18.844718200089762,20.3093645729003,22.01638524069107,12.051978753341352,1.1444889110340615,0.15766818760658935,12.785659551519554,America,Los Angeles
Los Angeles-America,2021-12-19,16.67142857142857,14.920013751309005,16.710359478874768,18.016718390897896,18.36533308219074,19.066433502691112,20.401856823355896,22.50376728140127,12.051978753341352,1.1444889110340615,0.15766818760658935,12.785659551519554,America,Los Angeles
Los Angeles-America,2021-12-26,16.571428571428573,14.242565603772551,15.99320575724321,17.63476080015244,18.26767988442888,18.757943952927302,19.968320407091504,22.294161402562157,12.051978753341352,1.1444889110340615,0.15766818760658935,12.785659551519554,America,Los Angeles
Los Angeles-America,2022-01-02,14.6,14.800831379603132,16.729120391797043,17.983931565483637,18.656068719463242,19.334450658591045,20.705236607470685,22.531368093617843,12.051978753341352,1.1444889110340615,0.15766818760658935,12.785659551519554,America,Los Angeles
Los Angeles-America,2022-01-09,17.47142857142857,14.908277638938516,16.70074520297841,18.151397773607528,18.967181236641824,19.719479867764747,21.001841470945553,22.886788811532284,12.051978753341352,1.1444889110340615,0.15766818760658935,12.785659551519554,America,Los Angeles
Los Angeles-America,2022-01-16,23.25714285714286,15.10704027302607,16.831400433861923,18.539327019717373,19.102312742281157,19.84902812719282,21.257481201586934,23.454629538570217,12.051978753341352,1.1444889110340615,0.15766818760658935,12.785659551519554,America,Los Angeles
Los Angeles-America,2022-01-23,20.400000000000002,14.68931045244263,16.443684176723213,17.72399563424235,18.466991969396645,19.2636675346629,20.524252193531968,21.876743266473138,12.051978753341352,1.1444889110340615,0.15766818760658935,12.785659551519554,America,Los Angeles
Los Angeles-America,2022-01-30,21.2,14.397247214326114,16.730601181321614,17.95535946227715,18.527692393609296,19.156437445059083,20.542454257373805,22.8154946052497,12.051978753341352,1.1444889110340615,0.15766818760658935,12.785659551519554,America,Los Angeles
Los Angeles-America,2022-02-06,19.52857142857143,14.318714391056623,16.563905251775335,18.215675508465182,18.84149315184239,19.364621641591043,21.08388059401103,22.982463531840786,12.051978753341352,1.1444889110340615,0.15766818760658935,12.785659551519554,America,Los Angeles
Los Angeles-America,2022-02-13,28.17142857142857,12.920439597336502,15.083469323303758,16.897700903537377,17.55176635918461,18.1479199497132,19.690816908186896,21.91715881824637,12.051978753341352,1.1444889110340615,0.15766818760658935,12.785659551519554,America,Los Angeles
Los Angeles-America,2022-02-20,19.928571428571427,13.882927294058186,15.904598149788683,17.10420430649674,17.814028834875558,18.58809572223575,19.80656287194956,21.3359531708998,12.051978753341352,1.1444889110340615,0.15766818760658935,12.785659551519554,America,Los Angeles
Los Angeles-America,2022-02-27,17.45714285714286,14.531470307732686,16.803980988698143,18.307111523729755,19.043200113260152,19.764942856906725,21.06799289651927,23.521927069675176,12.051978753341352,1.1444889110340615,0.15766818760658935,12.785659551519554,America,Los Angeles
Los Angeles-America,2022-03-06,21.442857142857143,15.128622415027225,16.956558665909366,18.53587985729389,19.042947898044552,19.774823938092855,20.981652902269083,23.469019721809413,12.051978753341352,1.1444889110340615,0.15766818760658935,12.785659551519554,America,Los Angeles
Los Angeles-America,2022-03-13,20.3,13.643026456390926,15.978581141490416,17.52036259976852,18.32863918884066,19.10101388017247,20.594135584220105,22.893799856328638,12.051978753341352,1.1444889110340615,0.15766818760658935,12.785659551519554,America,Los Angeles
Los Angeles-America,2022-03-20,21.67142857142857,13.993465777137393,15.821752700069093,17.70251496577824,18.53681725555729,18.973710402619055,20.483514837374187,22.373912627778214,12.051978753341352,1.1444889110340615,0.15766818760658935,12.785659551519554,America,Los Angeles
Los Angeles-America,2022-03-27,22.24285714285714,14.705893008422356,16.6758522640107,18.448223884229133,19.002694031822273,19.465425959911936,20.663281751823337,22.56571146730504,12.051978753341352,1.1444889110340615,0.15766818760658935,12.785659551519554,America,Los Angeles
